experiment,bin,horizon_s,n_rollouts,n_valid,n_failed,failure_pct,numerical_failure_pct,position_horizontal_m_finite_count,position_horizontal_m_median,position_horizontal_m_p90,position_horizontal_m_p95,position_horizontal_m_mean,position_horizontal_m_max,position_horizontal_m_rmse,position_horizontal_m_equal_log_rmse,position_vertical_m_finite_count,position_vertical_m_median,position_vertical_m_p90,position_vertical_m_p95,position_vertical_m_mean,position_vertical_m_max,position_vertical_m_rmse,position_vertical_m_equal_log_rmse,position_m_finite_count,position_m_median,position_m_p90,position_m_p95,position_m_mean,position_m_max,position_m_rmse,position_m_equal_log_rmse,velocity_m_s_finite_count,velocity_m_s_median,velocity_m_s_p90,velocity_m_s_p95,velocity_m_s_mean,velocity_m_s_max,velocity_m_s_rmse,velocity_m_s_equal_log_rmse,attitude_deg_finite_count,attitude_deg_median,attitude_deg_p90,attitude_deg_p95,attitude_deg_mean,attitude_deg_max,attitude_deg_rmse,attitude_deg_equal_log_rmse,body_rate_rad_s_finite_count,body_rate_rad_s_median,body_rate_rad_s_p90,body_rate_rad_s_p95,body_rate_rad_s_mean,body_rate_rad_s_max,body_rate_rad_s_rmse,body_rate_rad_s_equal_log_rmse,frequency_hz_finite_count,frequency_hz_median,frequency_hz_p90,frequency_hz_p95,frequency_hz_mean,frequency_hz_max,frequency_hz_rmse,frequency_hz_equal_log_rmse,phase_rad_finite_count,phase_rad_median,phase_rad_p90,phase_rad_p95,phase_rad_mean,phase_rad_max,phase_rad_rmse,phase_rad_equal_log_rmse,velocity_x_m_s_finite_count,velocity_x_m_s_median,velocity_x_m_s_p90,velocity_x_m_s_p95,velocity_x_m_s_mean,velocity_x_m_s_max,velocity_x_m_s_rmse,velocity_x_m_s_equal_log_rmse,velocity_y_m_s_finite_count,velocity_y_m_s_median,velocity_y_m_s_p90,velocity_y_m_s_p95,velocity_y_m_s_mean,velocity_y_m_s_max,velocity_y_m_s_rmse,velocity_y_m_s_equal_log_rmse,velocity_z_m_s_finite_count,velocity_z_m_s_median,velocity_z_m_s_p90,velocity_z_m_s_p95,velocity_z_m_s_mean,velocity_z_m_s_max,velocity_z_m_s_rmse,velocity_z_m_s_equal_log_rmse,body_rate_p_rad_s_finite_count,body_rate_p_rad_s_median,body_rate_p_rad_s_p90,body_rate_p_rad_s_p95,body_rate_p_rad_s_mean,body_rate_p_rad_s_max,body_rate_p_rad_s_rmse,body_rate_p_rad_s_equal_log_rmse,body_rate_q_rad_s_finite_count,body_rate_q_rad_s_median,body_rate_q_rad_s_p90,body_rate_q_rad_s_p95,body_rate_q_rad_s_mean,body_rate_q_rad_s_max,body_rate_q_rad_s_rmse,body_rate_q_rad_s_equal_log_rmse,body_rate_r_rad_s_finite_count,body_rate_r_rad_s_median,body_rate_r_rad_s_p90,body_rate_r_rad_s_p95,body_rate_r_rad_s_mean,body_rate_r_rad_s_max,body_rate_r_rad_s_rmse,body_rate_r_rad_s_equal_log_rmse,variable
S0,0,0.2,234,233,1,0.4273504273504274,0.0,234.0,0.0277139614700926,0.0564953404495059,0.0688788441063925,0.0318723222923587,0.1503639752616254,0.0390017734221744,0.038760290675995,234.0,0.0715351104736328,0.1190504074096679,0.134004533290863,0.0730742463189312,0.1858823299407959,0.0822604055484659,0.0821576729996616,234,0.0781640100602501,0.1276837155269454,0.1412212407318444,0.0842184455489331,0.2039231383339938,0.0910379736762232,0.0910347279029196,234,0.3815525738898393,0.6768887564278858,0.7403500923461015,0.3992055789533552,1.1282505584596676,0.4524078903260826,0.4538491683039328,234,2.779275784174111,4.890418910093301,5.531964639234273,3.0174411602051805,9.100986366130282,3.3325157001467605,3.3464521602528,234,0.6136648312787434,0.9805874718970392,1.0860793183598052,0.6405235766751202,1.842118411793257,0.6935506059670935,0.6951706343463094,234,0.1563272476196289,0.3347848892211914,0.3664123058319092,0.1742883350095178,0.4475166797637939,0.2077464906409209,0.2080650957136187,234,0.1885211780345059,0.389256928031218,0.4578108322882939,0.2129402184052276,0.6503921257021972,0.2512971441905322,0.2518784724157569,234.0,0.0816489458084106,0.2295642375946046,0.3001398682594298,0.1057419500206238,0.5425825119018555,0.1451412534869189,0.1441501246104292,234.0,0.0849289894104003,0.2462454795837403,0.2860241413116455,0.109202652118909,0.6198718547821045,0.1454286746351864,0.1455596844727358,234.0,0.3282339461147785,0.6325424723327161,0.696210877597332,0.3370455468638649,1.0916146636009216,0.403060065448558,0.4035154400346817,234.0,0.3569591306149959,0.7214379146695139,0.8182847596704956,0.3900196568301131,1.5146946795284748,0.4678369944819775,0.466602232800148,234.0,0.3556299544870853,0.721924651414156,0.8685630746185778,0.3862837195674029,1.048128716647625,0.4584610712621536,0.4579847268115254,234.0,0.1404306180775165,0.3587922539561988,0.4486844200640917,0.1783480440613686,0.7245511114597321,0.2279351569384399,0.2295556658610446,vertical_speed
S0,0,0.5,234,231,3,1.282051282051282,0.0,234.0,0.1087025456414572,0.2077363598263921,0.24206745218692,0.1183992335899645,0.4197831171524567,0.1347396968376435,0.1345860707275122,234.0,0.1021070480346679,0.2285783290863037,0.2652532577514647,0.1178380322252583,0.4516580104827881,0.1448404121101404,0.1448610695010303,234,0.1730532596432146,0.2757994971940681,0.3269268420926824,0.1786565471871543,0.5467225839682808,0.1978219676480229,0.1980649833453023,234,0.5828247878402952,0.9953460527615956,1.1388324540440724,0.6347253474331749,2.367111252141032,0.7003707724435508,0.6982329877156621,234,5.616935656329183,9.78180952809079,11.243684647761766,6.176007913696235,16.447482914689065,6.775338699047095,6.784312667946255,234,0.623859536759706,1.0454821055755528,1.1770761935211915,0.6481697291263652,1.5400512015297454,0.7100419011914595,0.7091509069460084,234,0.1558074951171875,0.3222227573394776,0.3704130411148071,0.1672021924939929,0.5096211433410645,0.1994893763162264,0.1988630380920729,234,0.2390738740981035,0.5664597008635612,0.6522812207603196,0.2806750078100876,0.9450494925503108,0.3474895019080625,0.3472833140425891,234.0,0.2236159443855285,0.4687942889053375,0.5880271047353741,0.2484877986383712,0.9182429611682892,0.3027791298379617,0.2996627535218229,234.0,0.2207651436328888,0.5038589477539063,0.5835772991180419,0.2498330797952337,1.1812844276428225,0.3129959694033013,0.3118623570444273,234.0,0.3794140368700027,0.8483156025409699,1.0080738842487331,0.4415216949434044,2.039268016815185,0.5485230538136301,0.5466965692168326,234.0,0.3093936704099178,0.7653761625289917,0.9553077068179844,0.3917576521197254,1.5043265223503113,0.488879549351761,0.4896211260153716,234.0,0.3974256291985512,0.7232772119343281,0.8092097550630569,0.4005387913864544,1.1553316451609137,0.4705094839735143,0.4672580321955414,234.0,0.1345178820192814,0.341421128064394,0.4156421968713402,0.1638659946590614,0.702678607776761,0.2092298094540513,0.2073519214618189,vertical_speed
S0,0,1.0,234,228,6,2.564102564102564,0.0,234.0,0.3983485011367004,0.710008561040698,0.7693460095968535,0.4131603556609277,1.3188955034851086,0.4572780570536687,0.4553079624722583,234.0,0.1779632568359375,0.4815954685211183,0.5632930755615234,0.2192715233207768,1.253496170043945,0.2905007805038442,0.287598266656773,234,0.4649867479013693,0.7879607078981281,0.9038073912204804,0.4963781619734714,1.5560708976798212,0.5417507959718388,0.5386228618089055,234,0.9689468234914852,1.5776564515520235,1.7745212759410902,1.0104450865698071,2.7937388323637604,1.109604117784991,1.102154913650332,234,8.979299892121556,15.88036996033316,18.875648526386183,9.911249920648867,30.30173686578237,10.905376378217111,10.865043649033506,234,0.6621631832369205,1.049587269201483,1.1759013911786629,0.6784172066988621,1.7700880337934928,0.741452572383926,0.7417328431047726,234,0.1444041728973388,0.2978152990341187,0.3326462268829345,0.1528781866415953,0.5192272663116455,0.1853239472339372,0.1851490462435333,234,0.3905198767698792,0.98800718617436,1.1261737348189378,0.4751769265807173,1.6437000756644269,0.5901230864833765,0.5902405636053654,234.0,0.4217368960380554,0.9995156288146976,1.1139297172427176,0.483828140868463,2.2438665628433228,0.6093078458967855,0.6040846112343388,234.0,0.4513035416603088,0.9182851552963264,1.1800089597702024,0.5018676480429614,1.9703733921051023,0.6112688734953835,0.605944821325826,234.0,0.4096391499042511,1.1422906607389454,1.4024512909352775,0.5319322126232979,2.1394909620285034,0.697363328136569,0.6943262775751762,234.0,0.3487715162336826,0.8454752027988434,1.054891476035118,0.4158850394221198,1.410825788974762,0.526567477736055,0.5269843147815811,234.0,0.3668150492012501,0.7460083790123465,0.8276101458817718,0.4021170467763152,1.0169748738408089,0.4733232034860746,0.4714535884765972,234.0,0.1351755866780877,0.380552776157856,0.4573687165975569,0.1698514164343842,0.6716223657131195,0.2200994173711291,0.2203194191459239,vertical_speed
S0,0,2.0,234,208,26,11.11111111111111,0.0,234.0,1.4725614817174038,2.594955333034053,3.060862559961322,1.5536930433255425,4.548999550729638,1.7429617700442406,1.7281712764502912,234.0,0.3806619644165039,1.206444025039673,1.546747875213623,0.5202840087760208,2.0972900390625,0.6975618012212611,0.6870518983173954,234,1.627193293749944,2.7923743482588166,3.135638843993004,1.7109993529554244,4.5648689248362375,1.8773673583928112,1.8606694916926727,234,1.655700224927937,2.958988957078436,3.812409230220189,1.849704125134818,6.097239206385951,2.076691957217801,2.062124962702148,234,13.70806989827902,28.32861169548325,35.49496400190828,16.01803113023438,61.87555427186361,18.4388606895124,18.27031508962356,234,0.6916231934640947,1.130600593305012,1.2067276170641807,0.7197233031546232,1.569292715597969,0.773472082313505,0.7750227272962033,234,0.1288796663284301,0.3065199613571167,0.3440323948860168,0.1548500285189376,0.4675526618957519,0.186846294849893,0.186746041221233,234,0.6761152229638405,1.7649891500746402,2.081115306745036,0.8339485285623032,3.006041857464787,1.0512808866545271,1.0426377843244836,234.0,0.848411351442337,2.096148276329041,2.721179986000061,1.0234328490118774,4.988080739974976,1.344178779513744,1.3187171213073283,234.0,0.9071683883666992,2.333720016479493,2.7625711083412168,1.0995667955885904,4.028365254402161,1.3935159803684822,1.381440941281328,234.0,0.5434408136643469,1.2221060961484913,1.4334788478910918,0.6106191985110123,2.273974299430847,0.7509634520638879,0.7501882671936487,234.0,0.3455096483230591,0.8579063406214121,0.9802924893796442,0.4085155221863458,1.5225513577461245,0.5072317317127147,0.5083834550596036,234.0,0.4333054437302053,0.7703023770824075,0.8903935847571119,0.4567147002099718,1.1175970658659935,0.5203263720081927,0.5206658258927136,234.0,0.166479242965579,0.4506004195660355,0.5384486399590969,0.2046015226057308,0.9937367253005503,0.265019808797195,0.2643174984829118,vertical_speed
S0,0,3.0,234,184,50,21.36752136752137,0.0,234.0,3.124722343224994,6.208750674383942,7.529102663389408,3.569457055574756,12.468024355592256,4.115631340723127,4.070845327691101,234.0,0.5384225845336914,1.874546623229981,2.190857410430908,0.7623157852735275,2.7318286895751958,1.0179997546078745,1.0058051449618146,234,3.315824504753963,6.340327713583783,7.541513663432752,3.7387143102980382,12.480084736685129,4.239663292423602,4.195992891041802,234,2.369248449485127,4.890967329059513,6.287277667606177,2.8130814747131603,11.348608659545162,3.301975004944123,3.264276115970689,234,20.650980512983093,42.64724926203647,51.800040213299965,23.637103217546624,104.6124351712387,28.323828619752195,27.978144378203574,234,0.6847666299195478,1.1510077665168867,1.3000199870385432,0.7201361358371923,1.9518698175593023,0.7920212889372147,0.7873313854031952,234,0.146647572517395,0.3175825119018556,0.3464725971221923,0.1616562207539876,0.4384999275207519,0.1920504501556383,0.192460299616549,234,1.0049370225331842,2.2827853004455325,2.581399992981444,1.1310603988690404,3.098069387889879,1.3737396706078282,1.3456040565791485,234.0,1.2897825241088867,3.72646677196026,4.528059780597686,1.6883422803197403,8.75350272655487,2.2728366337582298,2.2260333606447724,234.0,1.345168113708496,3.7449907302856458,4.84498605132103,1.7356473292287788,9.278360366821287,2.2879220648995005,2.2708977650735784,234.0,0.4955827444791794,1.183373337984086,1.3845693051815031,0.5643577390473782,1.8601245880126955,0.7089888535571656,0.7034159011092187,234.0,0.3822932508774102,0.8634315909817822,1.178649164084345,0.4532541466377373,1.8882220461964607,0.5740862589322572,0.5693043498015861,234.0,0.4212751276791096,0.7275118144229056,0.7889602325856685,0.4161138715805549,1.1408585235476494,0.4806393379845933,0.4790935309724943,234.0,0.1566202864050865,0.4314444944262506,0.5130056120455264,0.1937133843217514,1.0125637277960775,0.2582799183379612,0.2552131343323275,vertical_speed
S0,0,5.0,234,154,80,34.18803418803419,0.0,234.0,8.348134496514701,18.664299890182345,23.62376359095637,9.995284979927629,39.84518253845171,11.92232130178963,11.763046144041509,234.0,0.9104595184326172,2.56566243171692,2.9743577003479005,1.202208219939827,4.300642967224121,1.535835493360675,1.5212827428174704,234,8.528799628972958,18.776394013051416,23.63923218700635,10.15023388341443,39.86007197065036,12.0208375700603,11.866750882341492,234,3.624121565261998,8.690457206390152,10.641993239235356,4.40260033688567,14.078703979524018,5.273169995228239,5.207730247035603,234,31.5649133030771,78.28200135879031,95.15350630062731,39.49358242818544,153.64439473485996,48.52604319904072,47.66874785175403,234,0.7411691361954083,1.156671911659131,1.3827380719699265,0.7525700343334758,2.0704097787561837,0.8286278043528444,0.8201399862257912,234,0.1515967845916748,0.3139148712158203,0.3583713412284851,0.162878622356643,0.4396984577178955,0.1958949158462981,0.1961982415084645,234,1.625504207236478,2.85047713772727,2.9960833727391094,1.6419035594750713,3.1144835434847096,1.857891861936767,1.8504056775931803,234.0,1.8935248851776123,6.293106251955035,7.429384714365005,2.6717367865240726,11.762841701507568,3.5797136844588624,3.5166699208436256,234.0,2.084003984928131,6.562261056900025,8.009495228528975,2.858014627403588,12.136157989501951,3.804078369976947,3.76250769811284,234.0,0.4595758505165577,1.286766351759434,1.4395666778087617,0.5663415549848324,2.014565944671631,0.721775235753397,0.7222223704490554,234.0,0.3378850854933262,0.9258383288979534,1.1717695310711858,0.4339395546285698,2.0258833169937134,0.5685200291675199,0.557940545404556,234.0,0.4275200110860169,0.8187071193009615,0.9173646358307452,0.4486405703708784,1.2424012776464224,0.5273538194071256,0.5237713974548438,234.0,0.2124843280762434,0.4275158180389553,0.5754166431725023,0.2378307549227188,0.993783202022314,0.2920735587804807,0.2911921202266694,vertical_speed
S0,1,0.2,265,264,1,0.3773584905660377,0.0,265.0,0.03475935151391,0.068847239011324,0.083270899841551,0.0380690709405101,0.1796268036500705,0.0460397518204597,0.0458133286853049,265.0,0.0634384155273437,0.1121234893798828,0.1203197479248046,0.0631223309714839,0.1535453796386718,0.0725954877023086,0.0716046435253928,265,0.0765392583433276,0.123682569390936,0.1304882106166216,0.0797327606626393,0.1889969733607733,0.0859637341116913,0.0850805836084193,265,0.4991056894842841,0.7638511558350467,0.8426825148699669,0.4911844963733329,1.134834118415429,0.5313762416270551,0.5301963098591818,265,2.561308996051614,4.470632600739635,5.601982221579203,2.843392630986356,9.056681252042353,3.186717268090225,3.154848973180586,265,0.6267129353080211,0.9846397696516226,1.0907042437128802,0.6353724058975215,1.7107034734639623,0.694916591967924,0.6943576033139569,265,0.1421682834625244,0.289762544631958,0.343493890762329,0.1538500273002768,0.4446885585784912,0.1842470592257226,0.1837649359795197,265,0.163688857275261,0.3436129641727831,0.3836591760976786,0.1793927336335505,0.5804433527445809,0.2148367245681748,0.214839146146622,265.0,0.1297297477722168,0.3052423477172851,0.3499514102935789,0.1473712329594594,0.52520751953125,0.1826589363312414,0.1821206048335857,265.0,0.1338629722595214,0.3007839202880859,0.347816777229309,0.1483424820919644,0.5294976234436035,0.1843051958612206,0.1835658844470351,265.0,0.4122865311801433,0.7212555050849915,0.8158527970314023,0.4007683816866703,1.1227947473526,0.4637111362934807,0.4625417406240418,265.0,0.3261229246854782,0.8090564846992493,0.929146671295166,0.3752090723064886,1.5224566459655762,0.4717646146619635,0.4692838465114312,265.0,0.3777766898274421,0.7352090328931808,0.8532098062336441,0.4105021488360779,1.121677115559578,0.4775971887687757,0.478422051779172,265.0,0.1221115887165069,0.2878061085939407,0.341727627068758,0.1423066798044052,0.692574143409729,0.1795776807549465,0.1795168306608195,vertical_speed
S0,1,0.5,265,258,7,2.6415094339622645,0.0,265.0,0.123980853934624,0.2255613724401108,0.2709894810131833,0.1348030444781952,0.4599301531843486,0.1535004886794446,0.1530080206406163,265.0,0.1064224243164062,0.2230831146240234,0.2522773742675781,0.1172615258198864,0.3714866638183594,0.1408822244152906,0.1390820468500896,265,0.1855855917848345,0.300377368829943,0.3232849613777061,0.1934716929005522,0.4988405537636881,0.2083511487394024,0.2071362436116537,265,0.586277697389157,0.9612989506503784,1.1797450047895746,0.6343694349293072,1.8878909766070229,0.6877509571340593,0.686861873724717,265,5.434229836516821,8.90510602150154,10.29234147244269,5.647300600031649,19.51855847422567,6.246698620320723,6.238998391664626,265,0.6640607548930785,1.0590171337439245,1.2552298917758302,0.6854862498781753,2.0151274360491285,0.7460954623684903,0.7490348260511734,265,0.1115162372589111,0.3059030532836914,0.3516030311584472,0.1414495828016748,0.4935002326965332,0.1773479450803429,0.1759342976225187,265,0.2350854896017509,0.5497610876384,0.6275710950595665,0.269831769746244,0.8892078960712836,0.3314890775745184,0.3302114462547932,265.0,0.2428078651428222,0.5067151546478271,0.576339054107666,0.2670713255146764,1.238417625427246,0.3206514971465776,0.3199935523797426,265.0,0.2698143124580383,0.5432174682617187,0.5912868499755859,0.2898032428872473,1.530693992972374,0.3540599530833624,0.3515799286084191,265.0,0.3702976703643799,0.804271749779582,0.9507513493299484,0.4060171357584449,1.4242503941059113,0.4947984903362985,0.4927495080196366,265.0,0.3303755819797516,0.8885224238038061,1.0556372702121732,0.4168193302899247,1.7568226009607315,0.5296079584697684,0.5307669453903712,265.0,0.4170564115047455,0.7608838886022568,0.8173608228564262,0.4271224295755602,1.1444640085101128,0.4922199981496533,0.4948748014621579,265.0,0.1195311211049556,0.3026728473603725,0.3415715396404266,0.1447959992536541,0.6044851541519165,0.1841013924822153,0.1845088459389088,vertical_speed
S0,1,1.0,265,247,18,6.79245283018868,0.0,265.0,0.4213510117800444,0.6683213807887929,0.7964850621541212,0.4400412625405302,1.386883850436783,0.4863284995191092,0.4841314210381462,265.0,0.2146167755126953,0.521044921875,0.6378639221191402,0.2553544251423961,1.0890045166015625,0.326087137636203,0.3239663981482971,265,0.4979741752127553,0.7912747978632398,1.0038144486481912,0.539041582911106,1.41928736804627,0.5855324335818471,0.5830422929491362,265,1.0179185383869158,1.6050772837906475,1.9173397574865128,1.0599598915502402,2.45229485589218,1.1493634087419289,1.1499544062817022,265,8.735557823299457,15.026628522927703,17.088026366865144,9.416316330128524,26.490528829685704,10.344920467355752,10.340954006417968,265,0.6319264131530765,1.0627655778515814,1.1714099574802783,0.6698796218531708,1.654814585536005,0.7349840683247413,0.7306121402511621,265,0.1341879367828369,0.3479988098144531,0.3949629306793212,0.1598278747414643,0.5030663013458252,0.199885796253298,0.2006130683752804,265,0.4178009463916297,0.9467350442485468,1.1134002261317777,0.4683651161491066,1.6384585387479405,0.5810049553507577,0.5771394849453728,265.0,0.4303066730499267,0.9766273438930512,1.071901226043701,0.4972393390801647,2.1484262943267822,0.6193344230082546,0.6183823297219081,265.0,0.4544954299926758,1.074622255563736,1.2217177867889402,0.5339202433262231,2.105175793170929,0.6619950346050474,0.655284954263619,265.0,0.5323085524141788,1.1471183121204376,1.3110635221004483,0.581389588486614,1.7788369208574295,0.7065576352925217,0.7089766221827336,265.0,0.3157081678509712,0.8747464470565318,1.0421741217374796,0.394470149264583,1.6369938999414444,0.5142652577390467,0.5042477232441995,265.0,0.3808579817414284,0.7702771982178092,0.8524179100990295,0.4124040614743278,1.182258052751422,0.4831235811447273,0.4823324026497553,265.0,0.130453772842884,0.3427238330245017,0.4141570482403039,0.1568324472937504,0.6248067542910576,0.205729022540997,0.2052675214047607,vertical_speed
S0,1,2.0,265,230,35,13.20754716981132,0.0,265.0,1.439726796482302,2.7093450204072,3.320201768699379,1.5726105386979667,5.946477276356308,1.7913024356571137,1.779468569674603,265.0,0.4779987335205078,1.194015121459961,1.370926284790039,0.5687344726526512,2.463476181030273,0.7251589761861716,0.7235474494923342,265,1.5524827451115866,2.8319696599199844,3.4350693661163088,1.7399593365320605,6.01414263843445,1.9325164829140489,1.9224584192205447,265,1.496065551776305,3.1384353735297554,3.8583302674414903,1.7845827860462558,6.920203606684629,2.048705568263107,2.0332107041477525,265,13.266647372373134,26.61174904947889,31.529690476841367,15.393338077808524,58.09043775523978,17.706754785153727,17.657757357321056,265,0.6798803704955728,1.1784487489105249,1.3974795394054145,0.7130530610302499,1.833719694156681,0.792381161662696,0.7892222815437198,265,0.1508581638336181,0.3283671379089355,0.3623552322387695,0.1609804063473107,0.551260232925415,0.1980321870974826,0.197265547850831,265,0.5903066449990675,1.2656421852459614,1.5946484731934136,0.6883639473370747,3.094920561550687,0.8594239410689049,0.8407292169660796,265.0,0.7052357196807861,2.0945742607116697,2.422224426269531,0.956742548380258,6.903707504272461,1.3162312353157593,1.2870783835046498,265.0,0.9444799423217772,2.317770302295685,2.7426805615425107,1.0919946483002518,4.961912035942078,1.4058651508325395,1.3966353946631358,265.0,0.4497383832931518,1.2017652153968807,1.3382538437843323,0.5496359765195762,2.155669152736664,0.6987653528088019,0.6963064997955447,265.0,0.3747272007167339,1.0187696054577824,1.2769464969635005,0.4659042770921621,1.7352120424620807,0.6028729229190665,0.5944360714241079,265.0,0.3687616251409054,0.7210573613643646,0.7858393058180809,0.3842411520434016,1.1109220311045649,0.4569764333281151,0.4570698584556856,265.0,0.1421881839632988,0.4169598370790481,0.4791128277778625,0.1835213595140233,0.6374074444174767,0.2357640421091813,0.2352042997227146,vertical_speed
